,yaw_dumbbell,pitch_dumbbell,roll_dumbbell,magnet_forearm_z,magnet_arm_z,magnet_arm_y,magnet_arm_x,accel_arm_z,accel_arm_y,accel_arm_x,gyros_arm_z,gyros_arm_y,gyros_arm_x,total_accel_arm,yaw_arm,pitch_arm,roll_arm,total_accel_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,magnet_forearm_y,magnet_forearm_x,accel_forearm_z,accel_forearm_y,accel_forearm_x,gyros_forearm_z,gyros_forearm_y,gyros_forearm_x,magnet_belt_z,total_accel_forearm,pitch_forearm,roll_forearm,magnet_dumbbell_z,magnet_dumbbell_y,magnet_dumbbell_x,accel_dumbbell_z,accel_dumbbell_y,accel_dumbbell_x,yaw_forearm,magnet_belt_y,accel_belt_z,total_accel_belt,magnet_belt_x,pitch_belt,num_window,roll_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,yaw_belt,labelA,labelB,labelC,labelD,labelE
2011-12-05 11:25:03.288,45.67890151918182,-14.834696449,-103.7269943290909,601.1818181818181,553.0909090909091,326.45454545454544,-305.6363636363636,-91.0,99.9090909090909,-272.8181818181818,-0.09090909090909091,0.11181818181818182,-0.05818181818181818,31.181818181818183,115.72727272727273,8.524545454545454,74.70909090909092,3.4545454545454546,0.029090909090909098,-0.14545454545454548,-0.1590909090909091,368.09090909090907,-619.4545454545455,-180.9090909090909,173.45454545454547,-95.72727272727273,-0.7272727272727272,-2.2245454545454546,0.0890909090909091,-310.54545454545456,31.09090909090909,38.12727272727273,151.0909090909091,10.909090909090908,228.27272727272728,-580.8181818181819,13.181818181818182,-29.181818181818183,-4.090909090909091,55.90909090909091,603.0909090909091,21.181818181818183,2.909090909090909,5.0,6.84,375.0,1.5554545454545454,0.006363636363636366,-0.001818181818181818,-0.019090909090909092,-16.545454545454547,3.3636363636363638,-92.82727272727273,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:03.538,99.31353412,-7.575530385,-52.0567867315,507.25,566.0,321.5,-250.75,-93.5,103.25,-263.25,0.175,-0.0025000000000000022,-0.095,30.25,113.75,4.5175,73.75,2.5,-0.04,0.1225,0.22499999999999998,15.25,-628.5,-181.75,-39.5,-146.25,0.09,1.05,-0.1325,-311.5,24.5,54.975,169.75,9.75,190.0,-593.25,18.75,-14.0,-2.75,-169.75,603.0,23.0,3.0,2.5,6.1225000000000005,375.0,1.3199999999999998,0.0275,0.01,-0.05,-19.5,3.75,-92.87500000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:03.788,17.471708949,-11.627194191666666,-133.01380003333335,615.6666666666666,564.6666666666666,330.3333333333333,-253.0,-89.33333333333333,106.66666666666667,-260.6666666666667,-0.08333333333333333,-0.006666666666666667,0.10666666666666667,30.0,114.0,4.6066666666666665,74.83333333333333,4.666666666666667,0.12666666666666668,-0.08666666666666667,-0.05333333333333332,281.0,-694.0,-162.66666666666666,126.0,-146.0,0.58,2.3233333333333337,-0.2366666666666667,-305.6666666666667,26.333333333333332,50.6,149.33333333333334,7.0,201.66666666666666,-590.3333333333334,7.666666666666667,-46.333333333333336,-5.666666666666667,156.66666666666666,605.3333333333334,21.0,3.0,0.3333333333333333,5.836666666666667,375.0,1.1733333333333331,-0.09000000000000001,-0.006666666666666667,-0.043333333333333335,-17.666666666666668,3.3333333333333335,-92.90000000000002,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:04.038,2.0719616935000005,-7.09177198675,-143.21278135,676.75,564.5,328.0,-267.75,-87.25,109.0,-264.5,-0.049999999999999996,-0.0325,0.075,30.75,115.25,4.965,73.925,4.0,-0.0125,-0.04,-0.10999999999999999,684.5,-526.75,-164.0,311.25,-12.25,0.88,2.375,-0.245,-301.75,36.5,25.0,133.25,5.25,182.0,-595.5,0.0,-38.5,-3.25,109.0,606.25,25.75,3.0,1.75,5.05,376.0,0.7475,0.055,0.030000000000000002,-0.05,-12.75,2.0,-92.4,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:04.288,52.12248686355556,-3.9151936645555554,-102.32226808888888,588.8888888888889,564.5555555555555,324.22222222222223,-273.6666666666667,-89.0,109.33333333333333,-265.44444444444446,-0.04333333333333334,-0.012222222222222223,0.04777777777777778,31.0,115.66666666666667,5.023333333333333,73.96666666666667,3.2222222222222223,-0.11555555555555556,0.13666666666666666,0.3422222222222222,700.4444444444445,-402.3333333333333,-197.22222222222223,338.0,11.555555555555555,0.6077777777777779,1.7066666666666666,-0.030000000000000002,-302.8888888888889,40.111111111111114,14.575555555555553,136.33333333333334,9.222222222222221,191.44444444444446,-593.0,11.777777777777779,-25.666666666666668,-0.7777777777777778,101.51111111111112,606.8888888888889,27.77777777777778,3.0,2.6666666666666665,5.471111111111111,376.0,0.7633333333333333,0.03222222222222223,0.01111111111111111,-0.031111111111111114,-13.333333333333334,3.5555555555555554,-92.48888888888888,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:04.538,51.286985264076925,-14.229420072076927,-78.74826232076923,569.2307692307693,578.1538461538462,309.61538461538464,-235.23076923076923,-57.84615384615385,118.0,-253.07692307692307,-0.18,0.22999999999999998,-0.4784615384615385,29.23076923076923,114.0,2.508461538461539,72.3,4.076923076923077,-0.006153846153846154,0.09,-0.07230769230769232,712.3076923076923,-393.38461538461536,-195.92307692307693,358.38461538461536,19.23076923076923,-0.5107692307692309,-1.996923076923077,-0.0015384615384615484,-304.0769230769231,41.76923076923077,13.57076923076923,138.0,11.461538461538462,232.76923076923077,-574.8461538461538,14.23076923076923,-30.692307692307693,-3.769230769230769,106.1846153846154,605.4615384615385,24.53846153846154,3.0,4.846153846153846,6.32923076923077,376.0,1.0453846153846156,0.06000000000000001,-0.009230769230769232,0.0015384615384615385,-16.307692307692307,3.076923076923077,-92.58461538461539,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:04.788,13.099620926666667,-6.4152603233333325,-139.2310089,635.6666666666666,598.0,285.6666666666667,-129.0,-33.666666666666664,121.0,-231.66666666666666,-0.27,0.44999999999999996,-1.0066666666666666,27.333333333333332,107.66666666666667,-2.9733333333333327,71.1,5.333333333333333,0.023333333333333334,0.06999999999999999,-0.02666666666666667,573.6666666666666,-616.6666666666666,-177.66666666666666,283.3333333333333,-71.33333333333333,-0.09666666666666668,-1.2133333333333334,0.19666666666666666,-306.6666666666667,35.0,32.833333333333336,141.0,16.0,223.0,-579.3333333333334,7.0,-50.666666666666664,-3.3333333333333335,129.66666666666666,601.0,22.333333333333332,3.0,3.6666666666666665,6.163333333333334,376.0,1.1866666666666668,0.06,0.006666666666666667,-0.003333333333333336,-17.0,3.6666666666666665,-92.63333333333333,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:05.038,93.37606387,-10.98383378,-62.44205673,516.0,524.0,64.0,438.0,-27.0,80.0,-65.0,-0.33,0.75,-2.12,11.0,73.4,-30.1,71.5,3.0,0.02,-0.03,0.03,47.0,-646.0,-172.0,12.0,-172.0,-0.05,-0.95,0.42,-307.0,25.0,54.8,171.0,21.0,222.0,-582.0,22.0,-16.0,-3.0,-172.0,603.0,21.0,3.0,6.0,6.82,377.0,1.45,0.03,-0.02,0.0,-18.0,2.0,-92.8,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:05.288,61.34151968285715,-13.884936767714285,-92.30917050714285,534.7142857142857,347.7142857142857,-77.71428571428571,632.0,-99.85714285714286,35.714285714285715,34.42857142857143,-0.06285714285714288,0.34142857142857147,-0.9685714285714285,13.285714285714286,52.814285714285724,-37.4,69.51428571428572,3.4285714285714284,0.05142857142857143,-0.09142857142857141,-0.06857142857142857,201.42857142857142,-664.5714285714286,-178.14285714285714,85.85714285714286,-154.71428571428572,0.24714285714285714,1.567142857142857,0.07142857142857142,-307.57142857142856,27.142857142857142,49.614285714285714,157.28571428571428,14.857142857142858,197.85714285714286,-589.1428571428571,18.142857142857142,-26.428571428571427,-4.714285714285714,63.0,601.5714285714286,24.428571428571427,3.0,6.857142857142857,6.687142857142858,377.0,1.4142857142857144,0.03428571428571429,0.014285714285714287,-0.025714285714285714,-15.428571428571429,3.142857142857143,-92.77142857142859,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:05.538,37.191245455,-11.1107431875,-117.7830218,592.0,345.0,-88.0,652.5,-102.5,29.0,63.5,0.42500000000000004,-0.45999999999999996,1.21,12.5,48.85,-38.9,70.1,4.0,0.08,-0.05,-0.18,582.0,-607.5,-184.5,258.0,-66.5,0.95,2.61,0.015,-309.5,33.5,29.65,136.0,6.5,185.5,-597.0,15.0,-38.0,-4.5,121.5,607.0,23.5,3.0,6.0,6.66,377.0,1.1549999999999998,-0.02,0.0,-0.05,-18.0,2.0,-92.7,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:05.788,26.16536842225,-17.37673634,-123.89579915000002,535.75,474.25,55.0,469.75,-30.25,87.25,-24.75,0.35,-0.3875,0.55,11.75,65.325,-27.075000000000003,68.675,4.0,0.1225,0.0025000000000000022,-0.2425,557.5,-520.0,-204.75,272.5,-48.5,0.2575,1.245,-0.017499999999999988,-304.25,36.25,23.67,143.75,12.75,193.25,-591.0,9.5,-34.75,-6.5,124.5,603.25,20.25,3.0,4.25,6.477499999999999,377.0,1.1925,-0.025,0.0,-0.035,-16.0,2.0,-92.77499999999999,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:06.038,12.240870927444444,-14.100920747,-134.1195862111111,461.6666666666667,581.2222222222222,273.1111111111111,26.555555555555557,-26.444444444444443,143.33333333333334,-190.66666666666666,0.15444444444444447,-0.81,1.917777777777778,24.77777777777778,83.12222222222222,10.479999999999999,69.76666666666667,3.5555555555555554,-0.12666666666666665,-0.07444444444444445,0.12666666666666668,717.0,-254.0,-216.11111111111111,346.44444444444446,48.77777777777778,-0.1711111111111111,-0.5377777777777778,-0.06444444444444446,-298.77777777777777,42.0,-0.40111111111111103,139.44444444444446,8.777777777777779,177.0,-597.4444444444445,3.7777777777777777,-34.55555555555556,-5.111111111111111,94.78888888888889,606.0,26.555555555555557,3.2222222222222223,2.888888888888889,5.986666666666667,378.0,0.7566666666666666,-0.022222222222222223,0.0044444444444444444,-0.052222222222222225,-16.444444444444443,3.6666666666666665,-92.66666666666667,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:06.288,40.434923641249995,-24.329660937625,-96.8426297425,545.125,536.5,336.25,-330.5,-47.0,137.375,-265.625,-0.08875000000000002,-0.04000000000000001,0.08000000000000002,30.875,103.625,26.637500000000003,78.92500000000001,3.25,-0.07,0.14250000000000002,0.15875,532.125,-606.375,-206.875,298.0,-58.875,-0.44875,-3.4937500000000004,0.0037499999999999895,-295.625,38.25,31.3125,145.375,19.25,198.125,-591.875,11.125,-27.5,-5.875,136.125,606.625,30.0,3.75,3.875,6.035,378.0,0.8525,0.0925,-0.0075,0.0025,-18.375,3.625,-92.57499999999999,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:06.538,27.132596976285715,-25.18907472857143,-113.82118881285714,462.42857142857144,585.1428571428571,267.57142857142856,31.571428571428573,-19.857142857142858,141.71428571428572,-210.71428571428572,-0.2057142857142857,0.7414285714285713,-2.23,26.142857142857142,79.15714285714284,10.055714285714286,68.60000000000001,4.142857142857143,0.025714285714285714,0.03857142857142857,-0.03142857142857143,11.428571428571429,-623.5714285714286,-189.14285714285714,19.571428571428573,-147.71428571428572,-0.3857142857142857,-1.5257142857142856,-0.11285714285714288,-301.2857142857143,25.571428571428573,50.642857142857146,-24.428571428571427,18.142857142857142,223.42857142857142,-581.2857142857143,7.285714285714286,-37.714285714285715,-7.714285714285714,-113.0,604.8571428571429,22.714285714285715,3.0,4.0,6.822857142857143,378.0,1.3599999999999999,0.022857142857142857,-0.011428571428571429,0.002857142857142857,-18.857142857142858,4.428571428571429,-92.8142857142857,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:06.788,42.016510475,-11.429244002999999,-111.65336077333332,429.5,474.0,93.0,478.1666666666667,-32.666666666666664,109.0,-47.333333333333336,-0.37166666666666665,0.9366666666666669,-2.393333333333333,13.333333333333334,52.300000000000004,-14.013333333333334,63.599999999999994,3.5,-0.05833333333333333,-0.09000000000000001,-0.018333333333333337,-1.0,-625.1666666666666,-193.66666666666666,3.5,-173.0,0.0,1.5250000000000001,0.09833333333333333,-300.8333333333333,26.666666666666668,52.96666666666667,-0.3333333333333333,18.166666666666668,215.5,-584.3333333333334,12.833333333333334,-31.166666666666668,-4.333333333333333,-106.5,604.8333333333334,22.166666666666668,3.0,1.1666666666666667,6.858333333333332,378.0,1.4949999999999999,-0.005,0.0,-0.01,-19.5,3.1666666666666665,-92.91666666666667,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:07.038,53.38516265166667,-9.863974362999999,-101.77023758166666,492.3333333333333,252.83333333333334,-83.66666666666667,711.6666666666666,-164.0,28.666666666666668,74.16666666666667,0.32,-0.041666666666666664,0.25,18.666666666666668,28.78333333333333,-35.78333333333333,69.08333333333333,2.8333333333333335,0.07166666666666667,-0.13000000000000003,-0.18833333333333332,574.6666666666666,-567.3333333333334,-213.83333333333334,311.3333333333333,-49.333333333333336,0.6616666666666667,3.1950000000000003,0.35833333333333334,-307.0,39.166666666666664,25.049999999999997,140.66666666666666,8.833333333333334,186.83333333333334,-595.0,14.166666666666666,-25.5,-2.6666666666666665,122.5,603.6666666666666,25.833333333333332,3.0,-2.0,5.983333333333333,379.0,1.3449999999999998,-0.005,0.006666666666666667,-0.05333333333333334,-16.166666666666668,2.5,-92.89999999999999,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:07.288,20.147031926375,-15.60390651525,-127.0519010625,421.25,392.75,44.5,572.125,-82.25,81.75,-9.5,0.4625,-0.80875,1.6075,14.375,41.4625,-23.387500000000003,69.5,3.875,0.14375000000000002,0.005000000000000001,-0.19375,635.5,-347.375,-224.625,344.5,20.0,0.355,2.29875,0.155,-302.25,43.125,6.8825,142.125,10.25,183.5,-598.125,6.75,-36.125,-6.125,105.6375,605.0,23.75,2.875,0.0,6.262499999999999,379.0,1.05625,0.02125,-0.01125,-0.05375,-16.5,3.0,-92.98750000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:07.538,-5.543852229333333,-7.9290840598333325,-145.47596831666667,372.6666666666667,556.8333333333334,267.6666666666667,143.83333333333334,-9.333333333333334,161.33333333333334,-171.66666666666666,0.25500000000000006,-1.345,2.3216666666666668,24.166666666666668,66.03333333333333,6.531666666666666,71.36666666666666,4.166666666666667,0.09999999999999999,-0.006666666666666665,-0.12666666666666668,691.1666666666666,-216.0,-231.16666666666666,356.6666666666667,30.166666666666668,-0.10999999999999999,-0.7516666666666666,0.043333333333333314,-296.1666666666667,43.666666666666664,-5.33,142.33333333333334,-5.833333333333333,176.66666666666666,-602.0,-2.3333333333333335,-39.333333333333336,-3.1666666666666665,95.86666666666667,605.1666666666666,28.0,3.5,-3.1666666666666665,6.495,379.0,0.8266666666666667,0.01666666666666667,0.008333333333333333,-0.03,-19.5,3.0,-93.13333333333334,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:07.788,-1.257013424,-17.44497828333333,-138.248246,461.6666666666667,561.0,343.3333333333333,-216.66666666666666,-39.666666666666664,148.33333333333334,-253.33333333333334,0.31000000000000005,-0.7133333333333334,1.4833333333333334,30.333333333333332,86.56666666666666,24.63333333333333,77.86666666666666,3.6666666666666665,-0.20333333333333334,-0.06666666666666667,0.19333333333333336,665.0,-448.6666666666667,-211.0,383.0,18.333333333333332,-0.3666666666666667,-3.206666666666667,-0.14,-296.6666666666667,44.666666666666664,12.106666666666667,140.33333333333334,0.3333333333333333,170.0,-600.6666666666666,-0.6666666666666666,-36.666666666666664,-6.333333333333333,115.66666666666667,608.6666666666666,29.0,3.6666666666666665,2.3333333333333335,6.466666666666668,379.0,0.8166666666666668,0.05333333333333334,-0.02,-0.06333333333333334,-17.666666666666668,2.3333333333333335,-93.06666666666666,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:08.038,58.01015123333334,-32.899851866666666,-22.465065823333333,399.0,549.6666666666666,328.6666666666667,-96.0,-37.0,149.66666666666666,-235.33333333333334,-0.04,0.5,-1.2333333333333334,29.0,79.46666666666667,19.366666666666667,76.2,3.0,-0.06,0.14333333333333334,-0.02333333333333334,79.0,-553.3333333333334,-207.33333333333334,84.33333333333333,-149.66666666666666,-0.2933333333333334,-2.216666666666667,-0.38999999999999996,-300.6666666666667,33.0,39.833333333333336,-60.666666666666664,16.0,219.33333333333334,-583.0,14.0,-9.666666666666666,-6.666666666666667,-52.0,607.3333333333334,27.666666666666668,3.3333333333333335,0.0,7.326666666666665,850.0,1.1533333333333333,0.08,-0.006666666666666667,0.0,-19.0,3.0,-93.33333333333333,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:08.288,66.247019796,-20.7731557052,-80.62869688599999,432.9,511.0,213.0,280.5,-31.8,139.7,-131.7,-0.40499999999999997,0.933,-1.97,20.4,58.06999999999999,0.19000000000000022,69.94,2.3,0.028000000000000004,0.06499999999999999,-0.06000000000000001,13.4,-602.2,-195.1,10.6,-111.8,-0.026000000000000002,1.549,-0.05700000000000001,-304.6,26.0,49.2,-66.0,17.4,239.8,-571.0,11.9,-16.0,-3.7,-90.5,606.9,23.5,3.0,3.3,8.123,850.0,1.484,0.07300000000000001,-0.003,0.008,-21.2,4.0,-93.39,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:08.538,36.191018959090904,-2.8917154910909093,-120.20500987272727,510.27272727272725,257.3636363636364,-30.636363636363637,687.2727272727273,-130.54545454545453,60.0,47.09090909090909,0.020909090909090912,0.6409090909090909,-1.388181818181818,17.09090909090909,26.54545454545454,-27.58181818181818,70.05454545454545,2.8181818181818183,0.005454545454545456,-0.10090909090909092,-0.04727272727272727,538.5454545454545,-556.9090909090909,-202.27272727272728,310.45454545454544,-58.72727272727273,0.5427272727272728,3.2163636363636368,0.055454545454545465,-308.0,38.63636363636363,30.827272727272728,143.9090909090909,15.727272727272727,231.36363636363637,-577.2727272727273,9.454545454545455,-26.0,-0.7272727272727273,125.9090909090909,604.8181818181819,23.90909090909091,3.0,2.6363636363636362,8.355454545454547,850.0,1.8290909090909089,0.020000000000000004,-0.0018181818181818182,0.006363636363636364,-19.90909090909091,3.5454545454545454,-93.48181818181818,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:08.788,44.26604591500001,-5.081006997666667,-107.903585565,447.1666666666667,204.5,-71.66666666666667,730.0,-171.5,33.5,78.66666666666667,0.31833333333333336,-0.48833333333333334,0.985,19.5,18.033333333333335,-37.81666666666667,79.28333333333332,2.6666666666666665,0.0,-0.105,-0.18500000000000003,707.1666666666666,-311.1666666666667,-213.83333333333334,335.0,46.166666666666664,0.26666666666666666,1.8783333333333332,0.20666666666666667,-310.3333333333333,41.0,6.273333333333333,138.5,20.833333333333332,214.16666666666666,-583.5,11.0,-22.333333333333332,-1.5,97.31666666666668,602.1666666666666,24.333333333333332,3.3333333333333335,5.666666666666667,8.498333333333333,850.0,2.035,0.08666666666666667,0.013333333333333334,-0.006666666666666668,-21.0,5.333333333333333,-93.53333333333335,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:09.038,43.490355962500004,-25.2531687605,-97.98727052,369.25,421.0,119.5,525.0,-49.0,116.25,-22.5,0.35,-1.1949999999999998,2.1224999999999996,13.5,41.35,-18.25,72.775,3.5,0.1225,-0.0325,-0.23000000000000004,691.0,-172.75,-217.75,346.0,49.0,0.16999999999999998,-0.315,0.20500000000000002,-311.5,42.0,-4.1975,141.5,23.75,187.5,-591.75,9.75,-28.0,-8.75,92.475,603.75,20.75,3.0,4.5,8.260000000000002,380.0,1.7900000000000003,-0.045,0.01,-0.035,-21.5,4.0,-93.4,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:09.288,7.603021101444444,-11.96759713322222,-137.80703884444446,429.8888888888889,532.4444444444445,289.8888888888889,182.0,-21.77777777777778,169.44444444444446,-159.33333333333334,0.24333333333333332,-1.3155555555555556,2.1611111111111105,23.88888888888889,60.900000000000006,6.61,74.44444444444444,3.4444444444444446,0.14444444444444446,0.0488888888888889,-0.2577777777777778,681.0,-350.8888888888889,-223.55555555555554,350.8888888888889,35.44444444444444,-0.39333333333333337,-2.1822222222222223,-0.14333333333333334,-303.55555555555554,42.55555555555556,8.562222222222223,140.33333333333334,12.444444444444445,189.44444444444446,-591.8888888888889,2.3333333333333335,-32.44444444444444,-3.7777777777777777,108.45555555555556,603.2222222222222,19.77777777777778,3.0,7.555555555555555,7.665555555555557,380.0,1.5677777777777777,-0.02888888888888889,0.021111111111111112,-0.035555555555555556,-19.444444444444443,2.888888888888889,-93.24444444444445,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:09.538,3.775153428,-18.98512696,-137.71380259999998,462.0,564.0,354.0,-170.0,-46.0,160.0,-254.0,-0.26,-0.64,1.91,31.0,81.4,23.1,79.0,3.0,-0.11,-0.13,0.03,559.0,-579.0,-213.0,314.0,-81.0,-0.11,-3.42,0.16,-306.0,40.0,28.9,146.0,16.0,183.0,-598.0,1.0,-26.0,-5.0,135.0,606.0,26.0,3.0,9.0,7.05,380.0,1.33,-0.06,0.0,-0.03,-17.0,3.0,-93.1,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:09.788,48.4604766025,-26.966045965,-98.3524679,423.25,443.75,204.0,166.75,-60.5,121.25,-115.25,0.22250000000000003,-0.6375,1.18,21.75,62.05,-0.47499999999999876,78.875,2.5,-0.049999999999999996,-0.010000000000000005,0.0025000000000000022,497.0,-424.0,-219.0,267.0,-36.75,-0.14750000000000002,-1.0650000000000002,-0.07250000000000001,-303.25,36.75,19.7675,150.5,22.0,188.0,-595.5,10.75,-19.75,-6.5,126.89999999999999,605.25,25.0,3.0,5.25,7.475,380.0,1.54,-0.0425,0.015,-0.035,-19.5,2.75,-93.225,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:10.038,55.093561721428564,-16.056052234714286,-95.82895489571429,354.0,547.1428571428571,241.57142857142858,229.71428571428572,-12.0,152.57142857142858,-157.71428571428572,-0.57,1.2114285714285715,-2.5814285714285714,22.571428571428573,60.17142857142857,4.007142857142857,69.34285714285714,2.7142857142857144,-0.017142857142857144,0.14142857142857143,0.08571428571428573,-186.85714285714286,-532.2857142857143,-191.71428571428572,-93.28571428571429,-128.57142857142858,-0.1857142857142857,0.16999999999999998,-0.10285714285714286,-306.57142857142856,25.428571428571427,46.371428571428574,-158.85714285714286,14.714285714285714,226.57142857142858,-576.1428571428571,13.714285714285714,-22.285714285714285,-4.0,-138.85714285714286,600.7142857142857,23.285714285714285,3.0,7.285714285714286,6.154285714285714,381.0,1.9185714285714286,0.07571428571428572,0.005714285714285713,0.032857142857142856,-15.714285714285714,4.0,-92.6857142857143,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:10.288,29.063656718181814,-11.753536645454547,-123.51592128909091,459.54545454545456,350.72727272727275,42.27272727272727,561.8181818181819,-93.9090909090909,83.54545454545455,-10.727272727272727,-0.21909090909090906,0.75,-1.7427272727272725,16.09090909090909,36.83636363636364,-16.36727272727273,69.04545454545455,3.3636363636363638,-0.010000000000000002,-0.06363636363636363,-0.03818181818181819,169.72727272727272,-647.9090909090909,-191.54545454545453,119.27272727272727,-162.8181818181818,0.23,2.2318181818181815,-0.11,-311.3636363636364,30.0,48.436363636363645,40.27272727272727,16.727272727272727,221.54545454545453,-579.2727272727273,8.818181818181818,-30.818181818181817,-4.0,10.909090909090908,599.8181818181819,18.454545454545453,2.6363636363636362,5.7272727272727275,6.385454545454545,381.0,1.9636363636363634,-0.03181818181818182,-0.01090909090909091,0.014545454545454545,-17.818181818181817,2.8181818181818183,-92.78181818181817,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:10.538,53.55011908,-15.8207899766,-99.042885184,534.6,293.4,-38.6,681.4,-136.6,53.4,53.4,0.33599999999999997,-0.404,1.1179999999999999,16.4,26.820000000000004,-29.28,71.9,3.4,0.018,-0.094,-0.026000000000000006,672.8,-459.8,-196.8,332.4,-2.4,0.7,2.666,0.092,-322.0,39.8,22.738,137.6,21.4,198.4,-592.0,12.6,-28.2,-4.6,106.34,596.4,18.2,2.2,3.6,6.016,381.0,2.46,0.064,0.012,0.024000000000000004,-14.6,4.0,-92.86000000000001,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:10.788,51.574312838000004,-19.773486852,-97.6006261788889,413.1111111111111,502.6666666666667,135.0,388.3333333333333,-37.44444444444444,117.88888888888889,-79.77777777777777,0.2966666666666667,-0.9477777777777777,2.24,16.22222222222222,50.422222222222224,-6.563333333333334,69.25555555555555,2.7777777777777777,0.06222222222222223,0.14555555555555555,0.04333333333333333,704.0,-235.66666666666666,-222.77777777777777,349.77777777777777,50.44444444444444,0.16666666666666669,0.5544444444444444,0.06777777777777777,-319.0,42.666666666666664,4.145555555555556,140.11111111111111,10.0,209.22222222222223,-583.8888888888889,12.11111111111111,-22.88888888888889,-5.333333333333333,92.27777777777777,598.0,17.22222222222222,2.6666666666666665,7.0,6.859999999999999,381.0,2.1244444444444444,0.05888888888888889,-0.008888888888888889,-0.03333333333333334,-18.444444444444443,3.2222222222222223,-92.85555555555555,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:11.038,-4.7775438249999995,-2.8995886277499996,-141.74805095000002,446.25,552.25,329.25,-284.25,-50.25,135.75,-263.75,0.38249999999999995,-0.5175000000000001,1.125,30.75,92.42500000000001,27.975,82.8,3.0,-0.0325,-0.08750000000000001,-0.1125,539.25,-580.0,-220.5,342.0,-84.25,-0.29,-3.3625,0.030000000000000006,-314.5,42.5,30.950000000000003,150.0,-5.25,217.75,-585.5,-1.5,-29.0,-1.0,134.5,597.0,17.25,2.5,-4.75,6.0600000000000005,382.0,1.4349999999999998,-0.12,0.03,-0.05,-16.25,4.5,-93.125,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:11.288,64.19020538800001,-17.959053483500004,-53.93239371039999,431.7,545.7,335.2,-271.6,-33.5,138.9,-259.3,-0.083,0.12499999999999997,-0.556,30.3,91.82000000000001,28.139999999999997,83.24,1.8,-0.12400000000000003,0.049,0.22200000000000003,200.8,-624.8,-206.5,156.9,-124.0,-0.46099999999999997,-2.8619999999999997,-0.187,-313.6,31.3,42.32,29.3,3.4,208.3,-585.6,8.5,-9.9,-3.0,-4.8,602.6,20.3,2.9,-2.5,5.532000000000001,382.0,1.119,-1.3877787807814458e-18,0.014000000000000002,-0.06500000000000002,-15.6,3.5,-92.88999999999999,1.0,1.0,1.0,1.0,1.0
2011-12-05 11:25:11.538,68.398323835,-19.35997963325,-78.43324100875,382.25,593.75,289.5,-29.25,-0.75,152.5,-238.25,-0.3475,0.5525,-1.6099999999999999,28.75,74.82500000000002,18.65,73.275,2.0,-0.017500000000000005,0.12000000000000001,0.245,49.75,-527.0,-198.5,45.0,-124.75,-0.17250000000000001,-1.7175,-0.04,-311.25,31.0,38.525,-84.25,-5.5,232.0,-577.5,9.5,-14.25,-3.5,-78.25,599.0,19.75,3.0,-3.5,6.24,382.0,0.9625,0.037500000000000006,-0.01,-0.0275,-21.0,4.5,-93.0,1.0,1.0,1.0,1.0,1.0
